current_status_date,sponsor_role,link,display_number,party,title
1978-10-06,"{'website': '', 'description': ""Representative for Texas's 8th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 15060, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 403730, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 8, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr11567,H.R. 11567,Democrat,"H.R. 11567 (95th): An Act to amend the Securities Exchange Act of 1934 to authorize appropriations for the Securities and Exchange Commission for fiscal years 1979 and 1980, and for other purposes."
1978-10-28,"{'website': '', 'description': ""Representative for Connecticut's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CT', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 27144, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 407519, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr1936,H.R. 1936,Republican,H.R. 1936 (95th): An Act for the relief of Lee So Ryung.
1977-11-23,"{'website': '', 'description': ""Representative for Virginia's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'VA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 33743, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 409582, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr8175,H.R. 8175,Democrat,"H.R. 8175 (95th): An Act to amend the Veterans’ Administration Physician and Dentist Pay Comparability Act of 1975, as amended, in order to extend the authority to enter into special-pay agreements with physicians and dentists; to amend title 38 of the Un"
1977-11-23,"{'website': '', 'description': ""Representative for Oregon's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 14789, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 403644, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr7074,H.R. 7074,Democrat,H.R. 7074 (95th): A bill to provide improved authority for the administration of certain national forest system lands in Oregon.
1977-06-22,"{'website': '', 'description': ""Representative for California's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 24627, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 406725, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr6206,H.R. 6206,Democrat,"H.R. 6206 (95th): A bill to authorize appropriations for fiscal years 1978, 1979, and 1980 to carry out the Commercial Fisheries Research and Development Act of 1964."
1978-10-06,"{'website': '', 'description': ""Representative for Louisiana's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'LA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 8084, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 401560, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr9071,H.R. 9071,Democrat,"H.R. 9071 (95th): A bill to confer jurisdiction upon the United States Court of Claims to hear, determine, and render judgment upon the claim of John T. Knight."
1978-10-27,"{'website': '', 'description': ""Representative for Kansas's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'KS', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 40589, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 411790, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr2662,H.R. 2662,Republican,H.R. 2662 (95th): A bill for the relief of Christopher Robert West.
1978-10-28,"{'website': '', 'description': ""Representative for California's 6th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 9759, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 402098, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 6, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr1779,H.R. 1779,Democrat,H.R. 1779 (95th): An Act for the relief of Gilberto Taneo Gilberstadt.
1978-10-27,"{'website': '', 'description': ""Representative for Maine's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'ME', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 11738, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 402727, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr8927,H.R. 8927,Republican,H.R. 8927 (95th): A bill for the relief of Monika Grantz.
1977-10-26,"{'website': '', 'description': ""Representative for North Carolina's 5th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NC', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 29032, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 408109, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 5, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr6415,H.R. 6415,Democrat,H.R. 6415 (95th): A bill to extend and amend the Export-Import Bank Act of 1945.
1977-08-03,"{'website': '', 'description': ""Representative for Arizona's 2nd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'AZ', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 38299, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 411025, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 2, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr2,H.R. 2,Democrat,H.R. 2 (95th): Surface Mining Control and Reclamation Act
1977-11-08,"{'website': '', 'description': ""Representative for New York's 38th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 23164, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 406255, 'party': 'Republican', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 38, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr3259,H.R. 3259,Republican,"H.R. 3259 (95th): An Act to continue to suspend for a temporary period the import duty on certain horses, and for other purposes."
1977-06-30,"{'website': '', 'description': ""Representative for Ohio's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OH', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 6232, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 400959, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hjres525,H.J.Res. 525,Democrat,"H.J.Res. 525 (95th): Joint resolution to provide for a temporary extension of certain Federal Housing Administration mortgage insurance and related authorities and of the national flood insurance program, and for other purposes."
1978-07-01,"{'website': '', 'description': ""Representative for Oregon's 4th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'OR', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 39406, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 411395, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 4, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr11777,H.R. 11777,Democrat,H.R. 11777 (95th): Cooperative Forestry Assistance Act
1978-10-26,"{'website': '', 'description': ""Representative for Virginia's 3rd congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'VA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 33743, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 409582, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 3, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr5029,H.R. 5029,Democrat,H.R. 5029 (95th): Veterans Administration Programs Extension Act
1977-02-16,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 25804, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hjres227,H.J.Res. 227,Democrat,"H.J.Res. 227 (95th): Joint resolution making urgent power supplemental appropriations for the Department of the Interior, Southwestern Power Administration for the fiscal year ending September 30, l977, and for other purposes."
1977-03-08,"{'website': '', 'description': ""Representative for New York's 14th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 32515, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 409208, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 14, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hjres132,H.J.Res. 132,Democrat,H.J.Res. 132 (95th): Joint resolution to authorize a special gold medal to be awarded to Miss Marian Anderson.
1977-12-12,"{'website': '', 'description': ""Representative for California's 9th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'CA', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 3283, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 400387, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 9, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr1904,H.R. 1904,Democrat,"H.R. 1904 (95th): An Act to suspend until July 1, 1980, the duty on intravenous fat emulsion, and for other purposes."
1977-03-10,"{'website': '', 'description': ""Representative for Texas's 19th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'TX', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 25804, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 407093, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 19, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr3347,H.R. 3347,Democrat,"H.R. 3347 (95th): A bill to rescind certain budget authority recommended in the message of the President of September 22, 1976 (H. Doc. 94-620), transmitted pursuant to the Impoundment Control Act of 1974."
1978-06-26,"{'website': '', 'description': ""Representative for New York's 17th congressional district"", 'role_type_label': 'Representative', 'current': False, 'state': 'NY', 'leadership_title': None, 'phone': None, 'caucus': None, 'startdate': '1977-01-04', 'id': 28881, 'congress_numbers': [95], 'title_long': 'Representative', 'enddate': '1979-01-03', 'senator_rank': None, 'person': 408062, 'party': 'Democrat', 'senator_class': None, 'role_type': 'representative', 'extra': None, 'district': 17, 'title': 'Rep.'}",https://www.govtrack.us/congress/bills/95/hr10884,H.R. 10884,Democrat,"H.R. 10884 (95th): A bill to authorize appropriations to the Council on Environmental Quality for fiscal years 1979, 1980, and 1981."
